Fecha,Estrategia,Rendimiento,Riesgo,zscore_original,outlier_z_original,p2,p98,Rendimiento_winsorized,zscore_winsor,outlier_z_winsor
2003-06-30,Funds Of Funds,0.68,Medio,0.16302696144946402,FALSE,-2.69,3.6363999999999965,0.68,0.18352330273340045,FALSE
2003-07-31,Convertible Arbitrage,-0.72,Medio,-0.7670678482117496,FALSE,-2.6832,3.3703999999999974,-0.72,-1.0909190280829921,FALSE
2003-07-31,CTA Global,-1.71,Alto,-0.9073996986401992,FALSE,-4.231199999999999,5.196399999999996,-1.71,-0.9445434925145418,FALSE
2003-07-31,Distressed Securities,1.17,Alto,0.2789631506549909,FALSE,-3.412,3.575999999999999,1.17,0.29481244045315363,FALSE
2003-07-31,Emerging Markets,1.04,Alto,0.12744576430300064,FALSE,-5.645599999999999,6.4823999999999975,1.04,0.12457352256513575,FALSE
2003-07-31,Equity Market Neutral,-0.06,Bajo,-0.6270514067273405,FALSE,-1.3356000000000001,1.958399999999999,-0.06,-0.7926324233831307,FALSE
2003-07-31,Event Driven,1.19,Medio,0.331800440718761,FALSE,-3.0076,3.3676,1.19,0.34895689041048095,FALSE
2003-07-31,Fixed Income Arbitrage,-0.92,Bajo,-1.1755840688752606,FALSE,-2.6687999999999996,2.0579999999999994,-0.92,-1.7802534485816315,FALSE
2003-07-31,Global Macro,-0.35,Alto,-0.6047419724366461,FALSE,-2.0507999999999997,4.0728,-0.35,-0.6528156851132234,FALSE
2003-07-31,Long/Short Equity,1.18,Medio,0.2743536247785372,FALSE,-4.0152,4.2395999999999985,1.18,0.2990213556184947,FALSE
2003-07-31,Merger Arbitrage,0.53,Medio,-0.005810880009418611,FALSE,-1.6496,2.2376,0.53,-0.03199142434483135,FALSE
2003-07-31,Relative Value,0.41,Bajo,-0.14733891768680327,FALSE,-1.9928,2.3367999999999984,0.41,-0.20205579432263737,FALSE
2003-07-31,Short Selling,-3.61,Alto,-0.7204661192800185,FALSE,-10.563600000000001,10.994399999999992,-3.61,-0.7694161027347851,FALSE
2003-07-31,Funds Of Funds,0.25,Medio,-0.11321995299944046,FALSE,-2.69,3.6363999999999965,0.25,-0.13884598144282764,FALSE
2003-08-31,Convertible Arbitrage,-0.87,Medio,-0.8576067783256037,FALSE,-2.6832,3.3703999999999974,-0.87,-1.2158975549498081,FALSE
2003-08-31,CTA Global,0.78,Alto,0.15968748624766918,FALSE,-4.231199999999999,5.196399999999996,0.78,0.17002460929506205,FALSE
2003-08-31,Distressed Securities,1.37,Alto,0.396322678164009,FALSE,-3.412,3.575999999999999,1.37,0.42885747933284435,FALSE
2003-08-31,Emerging Markets,3.74,Alto,0.957257218837759,FALSE,-5.645599999999999,6.4823999999999975,3.74,1.1084512389000922,FALSE
2003-08-31,Equity Market Neutral,0.31,Bajo,-0.17196211385265747,FALSE,-1.3356000000000001,1.958399999999999,0.31,-0.24172303098638673,FALSE
2003-08-31,Event Driven,1.33,Medio,0.41541478763043577,FALSE,-3.0076,3.3676,1.33,0.44444996142433396,FALSE
2003-08-31,Fixed Income Arbitrage,0.43,Bajo,-0.005634736959795675,FALSE,-2.6687999999999996,2.0579999999999994,0.43,-0.06318502293958177,FALSE
2003-08-31,Global Macro,2.02,Alto,1.0050881315116174,FALSE,-2.0507999999999997,4.0728,2.02,1.1316899533248366,FALSE
2003-08-31,Long/Short Equity,1.79,Medio,0.5803502322814622,FALSE,-4.0152,4.2395999999999985,1.79,0.631390229407239,FALSE
2003-08-31,Merger Arbitrage,0.7,Medio,0.17092683782806908,FALSE,-1.6496,2.2376,0.7,0.16727530489136394,FALSE
2003-08-31,Relative Value,0.58,Bajo,6.953072520051227e-4,FALSE,-1.9928,2.3367999999999984,0.58,-0.023322125357673855,FALSE
2003-08-31,Short Selling,-3.54,Alto,-0.7058051474043192,FALSE,-10.563600000000001,10.994399999999992,-3.54,-0.7534484848712053,FALSE
2003-08-31,Funds Of Funds,0.78,Medio,0.22727042992595342,FALSE,-2.69,3.6363999999999965,0.78,0.25849290370461625,FALSE
2003-09-30,Convertible Arbitrage,1.71,Medio,0.69966281963269,FALSE,-2.6832,3.3703999999999974,1.71,0.933733107159426,FALSE
2003-09-30,CTA Global,-0.19,Alto,-0.25600511188133984,FALSE,-4.231199999999999,5.196399999999996,-0.19,-0.2641645709279563,FALSE
2003-09-30,Distressed Securities,2.42,Alto,1.0124601975863534,FALSE,-3.412,3.575999999999999,2.42,1.1325939334512198,FALSE
2003-09-30,Emerging Markets,2.64,Alto,0.6191858855087834,FALSE,-5.645599999999999,6.4823999999999975,2.64,0.707612169282147,FALSE
2003-09-30,Equity Market Neutral,0.78,Bajo,0.4061242852043724,FALSE,-1.3356000000000001,1.958399999999999,0.78,0.4580807917878555,FALSE
2003-09-30,Event Driven,1.33,Medio,0.41541478763043577,FALSE,-3.0076,3.3676,1.33,0.44444996142433396,FALSE
2003-09-30,Fixed Income Arbitrage,1.05,Bajo,0.531675326586566,FALSE,-2.6687999999999996,2.0579999999999994,1.05,0.7253945503182485,FALSE
2003-09-30,Global Macro,2.15,Alto,1.0933910486058258,FALSE,-2.0507999999999997,4.0728,2.15,1.229574228850975,FALSE
2003-09-30,Long/Short Equity,0.94,Medio,0.15396151690853394,FALSE,-4.0152,4.2395999999999985,0.94,0.1682532741278412,FALSE
2003-09-30,Merger Arbitrage,0.77,Medio,0.24370119223174058,FALSE,-1.6496,2.2376,0.77,0.24932631104744446,FALSE
2003-09-30,Relative Value,0.86,Bajo,0.2445163836218072,FALSE,-1.9928,2.3367999999999984,0.86,0.27106274117285434,FALSE
2003-09-30,Short Selling,1.36,Alto,0.32046288389463057,FALSE,-10.563600000000001,10.994399999999992,1.36,0.36428476557938144,FALSE
2003-09-30,Funds Of Funds,1.21,Medio,0.5035173443748578,FALSE,-2.69,3.6363999999999965,1.21,0.5808621878808443,FALSE
2003-10-31,Convertible Arbitrage,1.46,Medio,0.5487646027762662,FALSE,-2.6832,3.3703999999999974,1.46,0.7254355623813994,FALSE
2003-10-31,CTA Global,1.04,Alto,0.2711102445090531,FALSE,-4.231199999999999,5.196399999999996,1.04,0.2864052143032938,FALSE
2003-10-31,Distressed Securities,2.67,Alto,1.159159606972626,FALSE,-3.412,3.575999999999999,2.67,1.300150232050833,FALSE
2003-10-31,Emerging Markets,2.59,Alto,0.6038190067211027,FALSE,-5.645599999999999,6.4823999999999975,2.59,0.6893922115722403,FALSE
2003-10-31,Equity Market Neutral,1.15,Bajo,0.8612135780790554,FALSE,-1.3356000000000001,1.958399999999999,1.15,1.0089901841845992,FALSE
2003-10-31,Event Driven,1.91,Medio,0.7618170819788019,FALSE,-3.0076,3.3676,1.91,0.8400641127674388,FALSE
2003-10-31,Fixed Income Arbitrage,0.35,Bajo,-0.07496506773997139,FALSE,-2.6687999999999996,2.0579999999999994,0.35,-0.16493722594059215,FALSE
2003-10-31,Global Macro,1.11,Alto,0.38696771185215756,FALSE,-2.0507999999999997,4.0728,1.11,0.4465000246418685,FALSE
2003-10-31,Long/Short Equity,2.99,Medio,1.1823107716314787,FALSE,-4.0152,4.2395999999999985,2.99,1.2852306368605066,FALSE
2003-10-31,Merger Arbitrage,1.11,Medio,0.5971766279067162,FALSE,-1.6496,2.2376,1.11,0.6478597695198353,FALSE
2003-10-31,Relative Value,1.59,Bajo,0.8801927613002198,FALSE,-1.9928,2.3367999999999984,1.59,1.0385661431988742,FALSE
2003-10-31,Short Selling,-6.56,Alto,-1.3383213626130597,FALSE,-10.563600000000001,10.994399999999992,-6.56,-1.4423371412713628,FALSE
2003-10-31,Funds Of Funds,1.52,Medio,0.702672096651975,FALSE,-2.69,3.6363999999999965,1.52,0.8132679508916134,FALSE
2003-11-30,Convertible Arbitrage,0.92,Medio,0.22282445436639073,FALSE,-2.6832,3.3703999999999974,0.92,0.2755128656608621,FALSE
2003-11-30,CTA Global,0.18,Alto,-0.09744195589398588,FALSE,-4.231199999999999,5.196399999999996,0.18,-0.09854601764701118,FALSE
2003-11-30,Distressed Securities,1.54,Alto,0.4960782765466743,FALSE,-3.412,3.575999999999999,1.54,0.5427957623805812,FALSE
2003-11-30,Emerging Markets,0.96,Alto,0.10285875824271148,FALSE,-5.645599999999999,6.4823999999999975,0.96,0.09542159022928516,FALSE
2003-11-30,Equity Market Neutral,0.46,Bajo,0.012533545420862706,FALSE,-1.3356000000000001,1.958399999999999,0.46,-0.018381385420139174,FALSE
2003-11-30,Event Driven,1.16,Medio,0.3138830806662593,FALSE,-3.0076,3.3676,1.16,0.32849408947894104,FALSE
2003-11-30,Fixed Income Arbitrage,0.69,Bajo,0.2196888380757753,FALSE,-2.6687999999999996,2.0579999999999994,0.69,0.2675096368137018,FALSE
2003-11-30,Global Macro,0.31,Alto,-0.15643485488143352,FALSE,-2.0507999999999997,4.0728,0.31,-0.1558647478266751,FALSE
2003-11-30,Long/Short Equity,1.3,Medio,0.33454967871353886,FALSE,-4.0152,4.2395999999999985,1.3,0.3644053963638215,FALSE
2003-11-30,Merger Arbitrage,0.44,Medio,-0.09937790709985334,FALSE,-1.6496,2.2376,0.44,-0.13748557511693482,FALSE
2003-11-30,Relative Value,1.02,Bajo,0.3838427129759798,FALSE,-1.9928,2.3367999999999984,1.02,0.43928266490458473,FALSE
2003-11-30,Short Selling,-1.36,Alto,-0.24922059470397018,FALSE,-10.563600000000001,10.994399999999992,-1.36,-0.2561712428340055,FALSE
2003-11-30,Funds Of Funds,0.7,Medio,0.17587565514476186,FALSE,-2.69,3.6363999999999965,0.7,0.19851722292764354,FALSE
2003-12-31,Convertible Arbitrage,0.54,Medio,-0.006540835255373455,FALSE,-2.6832,3.3703999999999974,0.54,-0.04109940240173828,FALSE
2003-12-31,CTA Global,3.81,Alto,1.4581911690630271,FALSE,-4.231199999999999,5.196399999999996,3.81,1.5263062753525318,FALSE
2003-12-31,Distressed Securities,1.98,Alto,0.7542692370665138,FALSE,-3.412,3.575999999999999,1.98,0.8376948479159005,FALSE
2003-12-31,Emerging Markets,4.03,Alto,1.0463851158063073,FALSE,-5.645599999999999,6.4823999999999975,4.03,1.2141269936175505,FALSE
2003-12-31,Equity Market Neutral,0.54,Bajo,0.11093123036674014,FALSE,-1.3356000000000001,1.958399999999999,0.54,0.10073415888185952,FALSE
2003-12-31,Event Driven,1.72,Medio,0.6483404683129579,FALSE,-3.0076,3.3676,1.72,0.7104663735343527,FALSE
2003-12-31,Fixed Income Arbitrage,1.01,Bajo,0.4970101611964781,FALSE,-2.6687999999999996,2.0579999999999994,1.01,0.6745184488177433,FALSE
2003-12-31,Global Macro,2.93,Alto,1.6232085511710772,FALSE,-2.0507999999999997,4.0728,2.93,1.816879882007805,FALSE
2003-12-31,Long/Short Equity,1.91,Medio,0.6405462862164638,FALSE,-4.0152,4.2395999999999985,1.91,0.6967742701525658,FALSE
2003-12-31,Merger Arbitrage,0.98,Medio,0.4620242554427548,FALSE,-1.6496,2.2376,0.98,0.49547932951568574,FALSE
2003-12-31,Relative Value,1.27,Bajo,0.6015401025918745,FALSE,-1.9928,2.3367999999999984,1.27,0.7021262957354134,FALSE
2003-12-31,Short Selling,-1.78,Alto,-0.33718642595816584,FALSE,-10.563600000000001,10.994399999999992,-1.78,-0.35197695001548435,FALSE
2003-12-31,Funds Of Funds,1.39,Medio,0.6191555876325388,FALSE,-2.69,3.6363999999999965,1.39,0.7158074696290327,FALSE
2004-01-31,Convertible Arbitrage,1.19,Medio,0.3857945285713284,FALSE,-2.6832,3.3703999999999974,1.19,0.5004742140211307,FALSE
2004-01-31,CTA Global,1.99,Alto,0.6782318612333402,FALSE,-4.231199999999999,5.196399999999996,1.99,0.7116420402949097,FALSE
2004-01-31,Distressed Securities,3.01,Alto,1.3586708037379565,FALSE,-3.412,3.575999999999999,3.01,1.528026798146307,FALSE
2004-01-31,Emerging Markets,2.51,Alto,0.5792320006608135,FALSE,-5.645599999999999,6.4823999999999975,2.51,0.6602402792363897,FALSE
2004-01-31,Equity Market Neutral,1.09,Bajo,0.7874153143696475,FALSE,-1.3356000000000001,1.958399999999999,1.09,0.9196535259581005,FALSE
2004-01-31,Event Driven,2.34,Medio,1.01863257606466,FALSE,-3.0076,3.3676,2.34,1.1333642594528441,FALSE
2004-01-31,Fixed Income Arbitrage,0.92,Bajo,0.4190135390687805,FALSE,-2.6687999999999996,2.0579999999999994,0.92,0.5600472204416067,FALSE
2004-01-31,Global Macro,1.17,Alto,0.42772290435717675,FALSE,-2.0507999999999997,4.0728,1.17,0.4916773825770091,FALSE
2004-01-31,Long/Short Equity,1.92,Medio,0.6455626240443806,FALSE,-4.0152,4.2395999999999985,1.92,0.7022229402146762,FALSE
2004-01-31,Merger Arbitrage,0.97,Medio,0.4516279190993732,FALSE,-1.6496,2.2376,0.97,0.4837577572076743,FALSE
2004-01-31,Relative Value,1.46,Bajo,0.7669901186999545,FALSE,-1.9928,2.3367999999999984,1.46,0.9018874551668432,FALSE
2004-01-31,Short Selling,-0.9,Alto,-0.15287706523508915,FALSE,-10.563600000000001,10.994399999999992,-0.9,-0.1512411825876239,FALSE
2004-01-31,Funds Of Funds,1.56,Medio,0.7283694840425707,FALSE,-2.69,3.6363999999999965,1.56,0.8432557912800998,FALSE
2004-02-29,Convertible Arbitrage,0.17,Medio,-0.22987019620288068,FALSE,-2.6832,3.3703999999999974,0.17,-0.34937976867321757,FALSE
2004-02-29,CTA Global,5.29,Alto,2.0924437930124427,FALSE,-4.231199999999999,5.196399999999996,5.196399999999996,2.1468834706733473,FALSE
2004-02-29,Distressed Securities,0.75,Alto,0.03250814288605311,FALSE,-3.412,3.575999999999999,0.75,0.013317858805803499,FALSE
2004-02-29,Emerging Markets,2.53,Alto,0.5853787521758858,FALSE,-5.645599999999999,6.4823999999999975,2.53,0.6675282623203523,FALSE
2004-02-29,Equity Market Neutral,0.63,Bajo,0.2216286259308522,FALSE,-1.3356000000000001,1.958399999999999,0.63,0.23473914622160796,FALSE
2004-02-29,Event Driven,1.13,Medio,0.2959657206137576,FALSE,-3.0076,3.3676,1.13,0.3080312885474011,FALSE
2004-02-29,Fixed Income Arbitrage,0.84,Bajo,0.3496832082886048,FALSE,-2.6687999999999996,2.0579999999999994,0.84,0.4582950174405963,FALSE
2004-02-29,Global Macro,1.5,Alto,0.6518764631347831,FALSE,-2.0507999999999997,4.0728,1.5,0.7401528512202834,FALSE
2004-02-29,Long/Short Equity,1.23,Medio,0.2994353139181212,FALSE,-4.0152,4.2395999999999985,1.23,0.32626470592904755,FALSE
2004-02-29,Merger Arbitrage,0.51,Medio,-0.026603552696181896,FALSE,-1.6496,2.2376,0.51,-0.05543456896085436,FALSE
2004-02-29,Relative Value,0.57,Bajo,-0.008012588332630672,FALSE,-1.9928,2.3367999999999984,0.57,-0.033835870590907015,FALSE
2004-02-29,Short Selling,0.18,Alto,0.07332078656141405,FALSE,-10.563600000000001,10.994399999999992,0.18,0.09511635016475031,FALSE
2004-02-29,Funds Of Funds,1.11,Medio,0.43927387589836847,FALSE,-2.69,3.6363999999999965,1.11,0.5058925869096286,FALSE
2004-03-31,Convertible Arbitrage,0.61,Medio,0.03571066546442518,FALSE,-2.6832,3.3703999999999974,0.61,0.017223910136109112,FALSE
2004-03-31,CTA Global,-0.51,Alto,-0.3931408143568892,FALSE,-4.231199999999999,5.196399999999996,-0.51,-0.4074022386303954,FALSE
2004-03-31,Distressed Securities,0.46,Alto,-0.137663172002023,FALSE,-3.412,3.575999999999999,0.46,-0.1810474475697478,FALSE
2004-03-31,Emerging Markets,1.72,Alto,0.3364353158154583,FALSE,-5.645599999999999,6.4823999999999975,1.72,0.3723649474198654,FALSE
2004-03-31,Equity Market Neutral,0.32,Bajo,-0.1596624032344228,FALSE,-1.3356000000000001,1.958399999999999,0.32,-0.22683358794863687,FALSE
2004-03-31,Event Driven,0.16,Medio,-0.2833622544171309,FALSE,-3.0076,3.3676,0.16,-0.35359927490572257,FALSE
2004-03-31,Fixed Income Arbitrage,0.03,Bajo,-0.35228639086067415,FALSE,-2.6687999999999996,2.0579999999999994,0.03,-0.5719460379446336,FALSE
2004-03-31,Global Macro,0.64,Alto,0.06771870389617278,FALSE,-2.0507999999999997,4.0728,0.64,0.09261072081659912,FALSE
2004-03-31,Long/Short Equity,0.41,Medio,-0.11190438797105662,FALSE,-4.0152,4.2395999999999985,0.41,-0.1205262391640186,FALSE
2004-03-31,Merger Arbitrage,0.17,Medio,-0.3800789883711574,FALSE,-1.6496,2.2376,0.17,-0.45396802743324505,FALSE
2004-03-31,Relative Value,0.38,Bajo,-0.1734626044407106,FALSE,-1.9928,2.3367999999999984,0.38,-0.23359703002233678,FALSE
2004-03-31,Short Selling,-1.48,Alto,-0.27435368934802606,FALSE,-10.563600000000001,10.994399999999992,-1.48,-0.2835443020287137,FALSE
2004-03-31,Funds Of Funds,0.43,Medio,0.0024182902582404703,FALSE,-2.69,3.6363999999999965,0.43,-0.003900699694639154,FALSE
2004-04-30,Convertible Arbitrage,0.2,Medio,-0.21176241018010986,FALSE,-2.6832,3.3703999999999974,0.2,-0.3243840632998544,FALSE
2004-04-30,CTA Global,-5.32,Alto,-2.4544618421924906,FALSE,-4.231199999999999,5.196399999999996,-4.231199999999999,-2.073077266925133,FALSE
2004-04-30,Distressed Securities,0.93,Alto,0.13813171764416934,FALSE,-3.412,3.575999999999999,0.93,0.13395839379752505,FALSE
2004-04-30,Emerging Markets,-2.52,Alto,-0.9666760053798661,FALSE,-5.645599999999999,6.4823999999999975,-2.52,-1.172687466380214,FALSE
2004-04-30,Equity Market Neutral,-0.82,Bajo,-1.561829413713176,FALSE,-1.3356000000000001,1.958399999999999,-0.82,-1.924230094252118,FALSE
2004-04-30,Event Driven,0.02,Medio,-0.36697660132880555,FALSE,-3.0076,3.3676,0.02,-0.4490923459195755,FALSE
2004-04-30,Fixed Income Arbitrage,0.62,Bajo,0.1590247986431216,FALSE,-2.6687999999999996,2.0579999999999994,0.62,0.17847645918781785,FALSE
2004-04-30,Global Macro,-1.78,Alto,-1.57607406047294,FALSE,-2.0507999999999997,4.0728,-1.78,-1.7295427159007448,FALSE
2004-04-30,Long/Short Equity,-1.65,Medio,-1.145269980521918,FALSE,-4.0152,4.2395999999999985,-1.65,-1.2429522719587944,FALSE
2004-04-30,Merger Arbitrage,-0.39,Medio,-0.9622738236005289,FALSE,-1.6496,2.2376,-0.39,-1.1103760766818886,FALSE
2004-04-30,Relative Value,-0.45,Bajo,-0.896217937965481,FALSE,-1.9928,2.3367999999999984,-0.45,-1.1062378843806882,FALSE
2004-04-30,Short Selling,3.84,Alto,0.8398801732051194,FALSE,-10.563600000000001,10.994399999999992,3.84,0.9299946556033517,FALSE
2004-04-30,Funds Of Funds,-0.68,Medio,-0.710684209830792,FALSE,-2.69,3.6363999999999965,-0.68,-0.836063270475135,FALSE
2004-05-31,Convertible Arbitrage,-1.28,Medio,-1.105079853970139,FALSE,-2.6832,3.3703999999999974,-1.28,-1.5575055283857717,FALSE
2004-05-31,CTA Global,-1.18,Alto,-0.6802686914150706,FALSE,-4.231199999999999,5.196399999999996,-1.18,-0.7073061053823771,FALSE
2004-05-31,Distressed Securities,-0.1,Alto,-0.4662698490272734,FALSE,-3.412,3.575999999999999,-0.1,-0.5563735564328814,FALSE
2004-05-31,Emerging Markets,-1.81,Alto,-0.7484663265948,FALSE,-5.645599999999999,6.4823999999999975,-1.81,-0.9139640668995405,FALSE
2004-05-31,Equity Market Neutral,0.24,Bajo,-0.25806008818030024,FALSE,-1.3356000000000001,1.958399999999999,0.24,-0.34594913225063556,FALSE
2004-05-31,Event Driven,-0.23,Medio,-0.5162879350996531,FALSE,-3.0076,3.3676,-0.23,-0.6196156870157414,FALSE
2004-05-31,Fixed Income Arbitrage,0.4,Bajo,-0.031633611002361534,FALSE,-2.6687999999999996,2.0579999999999994,0.4,-0.10134209906496061,FALSE
2004-05-31,Global Macro,-0.81,Alto,-0.9171984483084609,FALSE,-2.0507999999999997,4.0728,-0.81,-0.999175429282636,FALSE
2004-05-31,Long/Short Equity,-0.35,Medio,-0.4931460628927336,FALSE,-4.0152,4.2395999999999985,-0.35,-0.5346251638844213,FALSE
2004-05-31,Merger Arbitrage,0,Medio,-0.5568167062086452,FALSE,-1.6496,2.2376,0,-0.6532347566694405,FALSE
2004-05-31,Relative Value,-0.37,Bajo,-0.8265547732883947,FALSE,-1.9928,2.3367999999999984,-0.37,-1.022127922514823,FALSE
2004-05-31,Short Selling,-0.24,Alto,-0.014645044692781632,FALSE,-10.563600000000001,10.994399999999992,-0.24,-6.893570167285387e-4,FALSE
2004-05-31,Funds Of Funds,-0.82,Medio,-0.8006250656978771,FALSE,-2.69,3.6363999999999965,-0.82,-0.9410207118348368,FALSE
2004-06-30,Convertible Arbitrage,-1.06,Medio,-0.9722894231364858,FALSE,-2.6832,3.3703999999999974,-1.06,-1.3742036889811082,FALSE
2004-06-30,CTA Global,-3.16,Alto,-1.5287958504825323,FALSE,-4.231199999999999,5.196399999999996,-3.16,-1.5935891742912187,FALSE
2004-06-30,Distressed Securities,2.02,Alto,0.7777411425683175,FALSE,-3.412,3.575999999999999,2.02,0.8645038556918387,FALSE
2004-06-30,Emerging Markets,0.2,Alto,-0.13071779933003533,FALSE,-5.645599999999999,6.4823999999999975,0.2,-0.18152176696129513,FALSE
2004-06-30,Equity Market Neutral,0.42,Bajo,-0.036665297052076044,FALSE,-1.3356000000000001,1.958399999999999,0.42,-0.07793915757113856,FALSE
2004-06-30,Event Driven,1.13,Medio,0.2959657206137576,FALSE,-3.0076,3.3676,1.13,0.3080312885474011,FALSE
2004-06-30,Fixed Income Arbitrage,0.55,Bajo,0.09836075921046791,FALSE,-2.6687999999999996,2.0579999999999994,0.55,0.08944328156193385,FALSE
2004-06-30,Global Macro,-0.19,Alto,-0.4960614590899279,FALSE,-2.0507999999999997,4.0728,-0.19,-0.5323427306195148,FALSE
2004-06-30,Long/Short Equity,0.91,Medio,0.13891250342478356,FALSE,-4.0152,4.2395999999999985,0.91,0.15190726394150955,FALSE
2004-06-30,Merger Arbitrage,0.17,Medio,-0.3800789883711574,FALSE,-1.6496,2.2376,0.17,-0.45396802743324505,FALSE
2004-06-30,Relative Value,0.22,Bajo,-0.3127889337948832,FALSE,-1.9928,2.3367999999999984,0.22,-0.4018169537540672,FALSE
2004-06-30,Short Selling,-0.51,Alto,-0.07119450764190743,FALSE,-10.563600000000001,10.994399999999992,-0.51,-0.06227874020482209,FALSE
2004-06-30,Funds Of Funds,0.34,Medio,-0.05540083137059998,FALSE,-2.69,3.6363999999999965,0.34,-0.07137334056873337,FALSE
2004-07-31,Convertible Arbitrage,0.13,Medio,-0.25401391089990855,FALSE,-2.6832,3.3703999999999974,0.13,-0.38270737583770187,FALSE
2004-07-31,CTA Global,-1.19,Alto,-0.6845541821174316,FALSE,-4.231199999999999,5.196399999999996,-1.19,-0.7117822824980783,FALSE
2004-07-31,Distressed Securities,0.19,Alto,-0.2960985341391973,FALSE,-3.412,3.575999999999999,0.19,-0.36200825005733006,FALSE
2004-07-31,Emerging Markets,-0.27,Alto,-0.275166459934234,FALSE,-5.645599999999999,6.4823999999999975,-0.27,-0.3527893694344172,FALSE
2004-07-31,Equity Market Neutral,0.06,Bajo,-0.47945487930852443,FALSE,-1.3356000000000001,1.958399999999999,0.06,-0.6139591069301326,FALSE
2004-07-31,Event Driven,-0.82,Medio,-0.8686626827988534,FALSE,-3.0076,3.3676,-0.82,-1.022050772002693,FALSE
2004-07-31,Fixed Income Arbitrage,0.62,Bajo,0.1590247986431216,FALSE,-2.6687999999999996,2.0579999999999994,0.62,0.17847645918781785,FALSE
2004-07-31,Global Macro,-0.14,Alto,-0.46209879866907844,FALSE,-2.0507999999999997,4.0728,-0.14,-0.4946949323402308,FALSE
2004-07-31,Long/Short Equity,-1.54,Medio,-1.0900902644148331,FALSE,-4.0152,4.2395999999999985,-1.54,-1.1830169012755782,FALSE
2004-07-31,Merger Arbitrage,-0.92,Medio,-1.5132796497997556,FALSE,-1.6496,2.2376,-0.92,-1.7316194090064978,FALSE
2004-07-31,Relative Value,0.07,Bajo,-0.44340736756442006,FALSE,-1.9928,2.3367999999999984,0.07,-0.5595231322525643,FALSE
2004-07-31,Short Selling,6.38,Alto,1.3718640098376362,FALSE,-10.563600000000001,10.994399999999992,6.38,1.5093910752246762,FALSE
2004-07-31,Funds Of Funds,-0.49,Medio,-0.5886216197254621,FALSE,-2.69,3.6363999999999965,-0.49,-0.6936210286298248,FALSE
2004-08-31,Convertible Arbitrage,0.4,Medio,-0.09104383669497079,FALSE,-2.6832,3.3703999999999974,0.4,-0.15774602747743316,FALSE
2004-08-31,CTA Global,-0.84,Alto,-0.5345620075347994,FALSE,-4.231199999999999,5.196399999999996,-0.84,-0.5551160834485357,FALSE
2004-08-31,Distressed Securities,0.88,Alto,0.10879183576691483,FALSE,-3.412,3.575999999999999,0.88,0.10044713407760238,FALSE
2004-08-31,Emerging Markets,1.33,Alto,0.21657366127154878,FALSE,-5.645599999999999,6.4823999999999975,1.33,0.23024927728259403,FALSE
2004-08-31,Equity Market Neutral,-0.09,Bajo,-0.6639505385820446,FALSE,-1.3356000000000001,1.958399999999999,-0.09,-0.83730075249638,FALSE
2004-08-31,Event Driven,0.35,Medio,-0.1698856407512868,FALSE,-3.0076,3.3676,0.35,-0.2240015356726365,FALSE
2004-08-31,Fixed Income Arbitrage,0.36,Bajo,-0.06629877639244941,FALSE,-2.6687999999999996,2.0579999999999994,0.36,-0.15221820056546584,FALSE
2004-08-31,Global Macro,-0.39,Alto,-0.6319121007733256,FALSE,-2.0507999999999997,4.0728,-0.39,-0.6829339237366506,FALSE
2004-08-31,Long/Short Equity,-0.22,Medio,-0.4279336711298152,FALSE,-4.0152,4.2395999999999985,-0.22,-0.463792453076984,FALSE
2004-08-31,Merger Arbitrage,0.11,Medio,-0.44245700643144725,FALSE,-1.6496,2.2376,0.11,-0.524297461281314,FALSE
2004-08-31,Relative Value,0.31,Bajo,-0.23441787353316113,FALSE,-1.9928,2.3367999999999984,0.31,-0.30719324665496883,FALSE
2004-08-31,Short Selling,1.26,Alto,0.2995186383579173,FALSE,-10.563600000000001,10.994399999999992,1.26,0.34147388291712455,FALSE
2004-08-31,Funds Of Funds,-0.1,Medio,-0.33807209266715343,FALSE,-2.69,3.6363999999999965,-0.1,-0.401239584842083,FALSE
2004-09-30,Convertible Arbitrage,-0.17,Medio,-0.4350917711276171,FALSE,-2.6832,3.3703999999999974,-0.17,-0.6326644295713337,FALSE
2004-09-30,CTA Global,2.2,Alto,0.7682271659829195,FALSE,-4.231199999999999,5.196399999999996,2.2,0.8056417597246355,FALSE
2004-09-30,Distressed Securities,1.04,Alto,0.20267945777412927,FALSE,-3.412,3.575999999999999,1.04,0.20768316518135485,FALSE
2004-09-30,Emerging Markets,2.8,Alto,0.6683598976293615,FALSE,-5.645599999999999,6.4823999999999975,2.8,0.765916033953848,FALSE
2004-09-30,Equity Market Neutral,0.85,Bajo,0.4922222595320151,FALSE,-1.3356000000000001,1.958399999999999,0.85,0.5623068930521042,FALSE
2004-09-30,Event Driven,1.03,Medio,0.23624118710541864,FALSE,-3.0076,3.3676,1.03,0.2398219521089348,FALSE
2004-09-30,Fixed Income Arbitrage,0.12,Bajo,-0.2742897687329765,FALSE,-2.6687999999999996,2.0579999999999994,0.12,-0.4574748095684969,FALSE
2004-09-30,Global Macro,0.08,Alto,-0.3126630928173409,FALSE,-2.0507999999999997,4.0728,0.08,-0.32904461991138134,FALSE
2004-09-30,Long/Short Equity,2.1,Medio,0.735856704946883,FALSE,-4.0152,4.2395999999999985,2.1,0.8002990013326665,FALSE
2004-09-30,Merger Arbitrage,0.42,Medio,-0.12017057978661662,FALSE,-1.6496,2.2376,0.42,-0.1609287197329578,FALSE
